"종목","기호","거래소","부문","산업"
"Shanghai Kaibao Pharmaceutical","300039","심천","보건의료","기간 약품"
"Ningbo MedicalSystem Biotech","300439","심천","보건의료","생물공학 및 약품"
"Fuan Pharmaceutical Group Co","300194","심천","보건의료","생물공학 및 약품"
"Tiansheng Pharma","002872","심천","보건의료","생물공학 및 약품"
"Shinva Medical Instrument","600587","상하이","보건의료","의료 장비와 용품"
"Jinghua Pharm A","002349","심천","보건의료","생물공학 및 약품"
"Pulike Biological","603566","상하이","보건의료","생물공학 및 약품"
"Dirui Industrial","300396","심천","보건의료","의료 장비와 용품"
"Tellgen","300642","심천","보건의료","생물공학 및 약품"
"Guangdong Taiantang Pharma A","002433","심천","보건의료","기간 약품"
"Tibet Rhodiola Pharm","600211","상하이","보건의료","기간 약품"
"Renhe Pharm A","000650","심천","보건의료","기간 약품"
"Sihuan Bioeng A","000518","심천","보건의료","생물공학 및 약품"
"Yipinhong Pharma A","300723","심천","보건의료","생물공학 및 약품"
"Zhejiang Shouxiangu Pharma","603896","상하이","보건의료","생물공학 및 약품"
"Staidson Beijing Biopharma","300204","심천","보건의료","생물공학 및 약품"
"Shanghai Kinetic Medical Co","300326","심천","보건의료","의료 장비와 용품"
"Joinn Laboratories China","603127","상하이","보건의료","생물공학 및 약품"
"Hebei Changshan Biochem Pharma","300255","심천","보건의료","생물공학 및 약품"
"Cachet Pharm A","002462","심천","보건의료","기간 약품"
"Shanghai Hile Bio Tech","603718","상하이","보건의료","생물공학 및 약품"
"Yabao Pharm","600351","상하이","보건의료","생물공학 및 약품"
"Harbin Medisan  Pharma","002900","심천","보건의료","생물공학 및 약품"
"Shandong Pharm","600529","상하이","보건의료","의료 장비와 용품"
"Yongan Pharm A","002365","심천","보건의료","생물공학 및 약품"
"NanJing Pharm","600713","상하이","보건의료","생물공학 및 약품"
"Shenzhen Weiguang Biological","002880","심천","보건의료","생물공학 및 약품"
"Xiangxue Pharmaceutical","300147","심천","보건의료","생물공학 및 약품"
"Shandong Lukang Pharm","600789","상하이","보건의료","생물공학 및 약품"
"Henan Lingrui Pharm","600285","상하이","보건의료","생물공학 및 약품"
"Shanda Wit Sci A","000915","심천","보건의료","기간 약품"
"Lanzhou Foci Pharmaceutical A","002644","심천","보건의료","생물공학 및 약품"
"Jiangxi Fushine Pharma","300497","심천","보건의료","생물공학 및 약품"
"ZhuZhou QianJin Pharm","600479","상하이","보건의료","기간 약품"
"Hubei Jiuzhiyang Infrared","300516","심천","보건의료","의료 장비와 용품"
"Wuhan Hiteck Biological Pharma","300683","심천","보건의료","생물공학 및 약품"
"Jiaying Pharma A","002198","심천","보건의료","기간 약품"
"Lisheng Pharm A","002393","심천","보건의료","생물공학 및 약품"
"Zhejiang Jianfeng","600668","상하이","보건의료","기간 약품"
"Shanghai Tofflon Science Tech","300171","심천","보건의료","의료 장비와 용품"
"Porton Fine Chemicals Ltd","300363","심천","보건의료","생물공학 및 약품"
"Guangdong Hybribio Biotech","300639","심천","보건의료","생물공학 및 약품"
"Tianjin Tianyao Pharm","600488","상하이","보건의료","생물공학 및 약품"
"Grandhope Biotech","300238","심천","보건의료","의료 장비와 용품"
"Xinhua Pharm A","000756","심천","보건의료","생물공학 및 약품"
"Lionco Pharm","603669","상하이","보건의료","생물공학 및 약품"
"Lanhai Medical","600896","상하이","보건의료","헬쓰케어 설비"
"Hunan Jingfeng","000908","심천","보건의료","생물공학 및 약품"
"Hainan Honz Pharmaceutical Co","300086","심천","보건의료","기간 약품"
"Zhejiang Tianyu  Pharma","300702","심천","보건의료","생물공학 및 약품"
"Hansen Pharm A","002412","심천","보건의료","기간 약품"
"Northeast Phar A","000597","심천","보건의료","기간 약품"
"Wuhan Thalys Medical","603716","상하이","보건의료","의료 장비와 용품"
"Zhejiang Int'L Group Co Ltd","000411","심천","보건의료","기간 약품"
"Shaanxi Panlong A","002864","심천","보건의료","생물공학 및 약품"
"Fujiansunter Pharma","300436","심천","보건의료","생물공학 및 약품"
"Tianjin Ringpu Bio Tech","300119","심천","보건의료","생물공학 및 약품"
"Beijing Bohui Innovation","300318","심천","보건의료","의료 장비와 용품"
"Shanghai Shenqi Pharm A","600613","상하이","보건의료","생물공학 및 약품"
"Shanghai Shenqi Pharm B","900904","상하이","보건의료","생물공학 및 약품"
"Chongqing Lummy Pharmaceutical","300006","심천","보건의료","생물공학 및 약품"
"Shanghai Fudan Forward S&T","600624","상하이","보건의료","생물공학 및 약품"
"Pku Healthcare A","000788","심천","보건의료","기간 약품"
"Zhejiang Jolly Pharma","300181","심천","보건의료","기간 약품"
"Beijing Beilu Pharmaceutical","300016","심천","보건의료","생물공학 및 약품"
"Edan Instruments Inc","300206","심천","보건의료","의료 장비와 용품"
"Jinling Pharm A","000919","심천","보건의료","생물공학 및 약품"
"Hunan Jiudian Pharma","300705","심천","보건의료","생물공학 및 약품"
"Shanghai Jiaoda Onlly","600530","상하이","보건의료","생물공학 및 약품"
"Zhuhai Rundu Pharma A","002923","심천","보건의료","생물공학 및 약품"
"Jinhe Biotechnology A","002688","심천","보건의료","생물공학 및 약품"
"Hunan Fangsheng Pharm","603998","상하이","보건의료","생물공학 및 약품"
"Beijing Leadman Biochemistry","300289","심천","보건의료","생물공학 및 약품"
"Wohua Pharm A","002107","심천","보건의료","생물공학 및 약품"
"Nanjing Hicin Pharma","300584","심천","보건의료","생물공학 및 약품"
"Zhejiang ChiMin Pharm","603222","상하이","보건의료","의료 장비와 용품"
"Andon Health A","002432","심천","보건의료","의료 장비와 용품"
"Zhuhai Sailong  Pharma","002898","심천","보건의료","생물공학 및 약품"
"Luyan Pharma","002788","심천","보건의료","기간 약품"
"Shanghai Kindly","603987","상하이","보건의료","의료 장비와 용품"
"Ningbo David Medical Device","300314","심천","보건의료","의료 장비와 용품"
"Guangdong Taicheng Pharma","002728","심천","보건의료","생물공학 및 약품"
"Guangji Pharm A","000952","심천","보건의료","생물공학 및 약품"
"Well Lead Medical","603309","상하이","보건의료","의료 장비와 용품"
"Jianmin Pharm","600976","상하이","보건의료","기간 약품"
"Zhejiang Shapuaisi Pharm","603168","상하이","보건의료","생물공학 및 약품"
"Inner Mongolia Furui Med Sci","300049","심천","보건의료","생물공학 및 약품"
"Zhejiang Xinguang Pharma","300519","심천","보건의료","생물공학 및 약품"
"Guiyang Xintian Pharma","002873","심천","보건의료","생물공학 및 약품"
"Huasun Group A","000790","심천","보건의료","생물공학 및 약품"
"Zhejiang Starry Pharm","603520","상하이","보건의료","생물공학 및 약품"
"Tibet Aim Pharm","002826","심천","보건의료","생물공학 및 약품"
"Zhejiang Shengda Bio-Pharm","603079","상하이","보건의료","생물공학 및 약품"
"Dali  Pharma","603963","상하이","보건의료","생물공학 및 약품"
"Kunming Longjin Pharma","002750","심천","보건의료","생물공학 및 약품"
"Ginwa Enterprise","600080","상하이","보건의료","생물공학 및 약품"
"Yisheng Pharma A","002566","심천","보건의료","생물공학 및 약품"
"Zhejiang Ausun Pharma","603229","상하이","보건의료","생물공학 및 약품"
"Yantai Zhenghai Bio-Tech","300653","심천","보건의료","생물공학 및 약품"
"Unisplendour Guhan Group","000590","심천","보건의료","생물공학 및 약품"
"Henan Taloph Pharm","600222","상하이","보건의료","기간 약품"
"Guangzhou Boji Medical & Biotech","300404","심천","보건의료","헬쓰케어 설비"
"Ningbo Menovo Pharma","603538","상하이","보건의료","생물공학 및 약품"
"Guangdong Biolight Meditech","300246","심천","보건의료","의료 장비와 용품"
"Lifecome Biochemistry","002868","심천","보건의료","생물공학 및 약품"
"Fengyuan Phar A","000153","심천","보건의료","기간 약품"
"Zj Zhenyuan A","000705","심천","보건의료","생물공학 및 약품"
"Gansu Longshenrongfa Pharma","300534","심천","보건의료","생물공학 및 약품"
"Guangzhou Improve Med Instrument","300030","심천","보건의료","의료 장비와 용품"
"Shaanxi Kanghui Pharma","603139","상하이","보건의료","생물공학 및 약품"
"Zhejiang Cheng Yi","603811","상하이","보건의료","생물공학 및 약품"
"Jiangxi Synergy Pharma","300636","심천","보건의료","생물공학 및 약품"
"Jiangsu Lianhuan Pharm","600513","상하이","보건의료","기간 약품"
"Jiangsu Nanfang Medical","603880","상하이","보건의료","의료 장비와 용품"
"Hainan Shuangcheng Pharmaceut","002693","심천","보건의료","기간 약품"
"Hangzhou TianMuShan Pharm","600671","상하이","보건의료","생물공학 및 약품"
"Shanghai Kai Kai A","600272","상하이","보건의료","기간 약품"
"Shanghai Kai Kai B","900943","상하이","보건의료","기간 약품"
"Jiangxi Sanxin Medtec Co Ltd","300453","심천","보건의료","의료 장비와 용품"
"Anhui Sunhere Pharma","300452","심천","보건의료","생물공학 및 약품"
"Zhejiang Huatong Pharmaceutical","002758","심천","보건의료","기간 약품"
"Shanxi C&Y Pharma","300254","심천","보건의료","생물공학 및 약품"
"Shenyang Xingqi Pharma","300573","심천","보건의료","생물공학 및 약품"
"Jiangsu Hengrui","600276","상하이","보건의료","생물공학 및 약품"
"Kangmei Pharm","600518","상하이","보건의료","생물공학 및 약품"
"Shanghai Fosun Pharm","600196","상하이","보건의료","기간 약품"
"BGI Genomics A","300676","심천","보건의료","생물공학 및 약품"
"Aier Eye Hospital Group","300015","심천","보건의료","헬쓰케어 설비"
"Shanghai Pharm","601607","상하이","보건의료","기간 약품"
"Huadong Med A","000963","심천","보건의료","기간 약품"
"Lepu Medical Tech Beijing","300003","심천","보건의료","의료 장비와 용품"
"Chongqing Zhifei Bio Products","300122","심천","보건의료","생물공학 및 약품"
"Zhangzhou Pientzehuang","600436","상하이","보건의료","생물공학 및 약품"
"Tasly Pharm","600535","상하이","보건의료","기간 약품"
"Beijing Tongrentang","600085","상하이","보건의료","생물공학 및 약품"
"Guangzhou Baiyunshan","600332","상하이","보건의료","생물공학 및 약품"
"Salubris Pharm A","002294","심천","보건의료","기간 약품"
"Tonghua Dongbao Pharm","600867","상하이","보건의료","생물공학 및 약품"
"Zhejiang Nhu A","002001","심천","보건의료","생물공학 및 약품"
"Kelun Pharm A","002422","심천","보건의료","생물공학 및 약품"
"Jiangsu Jiujiujiu Tech","002411","심천","보건의료","생물공학 및 약품"
"Dong-E E-Jiao A","000423","심천","보건의료","생물공학 및 약품"
"Chengdu Kanghong Pharma","002773","심천","보건의료","생물공학 및 약품"
"Jointown Pharm","600998","상하이","보건의료","기간 약품"
"Hubei Jumpcan Pharm","600566","상하이","보건의료","생물공학 및 약품"
"Shandong Buchang","603858","상하이","보건의료","기간 약품"
"Livzon Pharm A","000513","심천","보건의료","생물공학 및 약품"
"Walvax BioTech","300142","심천","보건의료","생물공학 및 약품"
"Zhejiang Huahai Pharm","600521","상하이","보건의료","생물공학 및 약품"
"Changchun High A","000661","심천","보건의료","기간 약품"
"Hualan Biolog A","002007","심천","보건의료","생물공학 및 약품"
"Cr Sanjiu A","000999","심천","보건의료","기간 약품"
"Yifan Xinfu A","002019","심천","보건의료","생물공학 및 약품"
"Betta Pharma","300558","심천","보건의료","생물공학 및 약품"
"Hangzhou Tigermed Consulting","300347","심천","보건의료","헬쓰케어 설비"
"Jinyu Bio-Tech","600201","상하이","보건의료","생물공학 및 약품"
"Shenzhen Kangtai Bio","300601","심천","보건의료","생물공학 및 약품"
"China Meheco","600056","상하이","보건의료","의료 장비와 용품"
"Guangdong Dahuanong Animal Health","300186","심천","보건의료","생물공학 및 약품"
"National Accord A","000028","심천","보건의료","생물공학 및 약품"
"China National Accord Medicines","200028","심천","보건의료","생물공학 및 약품"
"Yuyue Medical A","002223","심천","보건의료","의료 장비와 용품"
"Sl Pharm A","002038","심천","보건의료","생물공학 및 약품"
"Aodong A","000623","심천","보건의료","기간 약품"
"China Medicine","600511","상하이","보건의료","의료 장비와 용품"
"Realcan Pharm A","002589","심천","보건의료","생물공학 및 약품"
"Autobio Diagnostics","603658","상하이","보건의료","생물공학 및 약품"
"Hengkang Medical A","002219","심천","보건의료","생물공학 및 약품"
"Aurora Optoelectronics","600666","상하이","보건의료","생물공학 및 약품"
"Sichuan Languang Dev","600466","상하이","보건의료","생물공학 및 약품"
"Hepalink Pharm A","002399","심천","보건의료","생물공학 및 약품"
"Humanwell Healthcare","600079","상하이","보건의료","생물공학 및 약품"
"China Resources D-C Pharm","600062","상하이","보건의료","생물공학 및 약품"
"Bailing Pharm A","002424","심천","보건의료","기간 약품"
"Jiuzhitang A","000989","심천","보건의료","기간 약품"
"Beijing Tiantan Bio","600161","상하이","보건의료","생물공학 및 약품"
"Joincare Pharm","600380","상하이","보건의료","생물공학 및 약품"
"Zhejiang CONBA Pharm","600572","상하이","보건의료","기간 약품"
"Anhui Anke BioTech Group","300009","심천","보건의료","생물공학 및 약품"
"Yiling Pharma A","002603","심천","보건의료","기간 약품"
"Lianyungang Huanghai Machinery A","002680","심천","보건의료","생물공학 및 약품"
"Haiyao A","000566","심천","보건의료","생물공학 및 약품"
"Asymchem Laboratories Tian Jin","002821","심천","보건의료","생물공학 및 약품"
"Pengqi Tech B","900907","상하이","보건의료","생물공학 및 약품"
"Pengqi Tech A","600614","상하이","보건의료","생물공학 및 약품"
"Neptunus Bioen A","000078","심천","보건의료","기간 약품"
"Hunan Er Kang Pharmaceutical","300267","심천","보건의료","기간 약품"
"Xinbang Pharm A","002390","심천","보건의료","생물공학 및 약품"
"Chongqing Pharscin Pharma","002907","심천","보건의료","생물공학 및 약품"
"Zhejiang Medicine","600216","상하이","보건의료","기간 약품"
"Zhejiang Hisun Pharm","600267","상하이","보건의료","기간 약품"
"Double Medical Tech","002901","심천","보건의료","의료 장비와 용품"
"Hybio Pharmaceutical","300199","심천","보건의료","생물공학 및 약품"
"Nhwa Pharma A","002262","심천","보건의료","기간 약품"
"Guangxi Wuzhou Zhongheng","600252","상하이","보건의료","기간 약품"
"Jafron Biomedical","300529","심천","보건의료","의료 장비와 용품"
"Sichuan Maker Biotech","300463","심천","보건의료","생물공학 및 약품"
"Jiangxi Boya Bio Pharma","300294","심천","보건의료","생물공학 및 약품"
"Zhejiang DiAn Diagnostics Co","300244","심천","보건의료","헬쓰케어 설비"
"Harbin Pharm","600664","상하이","보건의료","생물공학 및 약품"
"Shanghai Shyndec Pharm","600420","상하이","보건의료","생물공학 및 약품"
"Nanjing King-friend Bio","603707","상하이","보건의료","생물공학 및 약품"
"Huapont Life Sciences","002004","심천","보건의료","생물공학 및 약품"
"Golden Horse A","000766","심천","보건의료","기간 약품"
"Yihua Healthcare Co Ltd","000150","심천","보건의료","헬쓰케어 설비"
"Tibet Cheezheng A","002287","심천","보건의료","생물공학 및 약품"
"Tc Medical Inv","600763","상하이","보건의료","헬쓰케어 설비"
"Harbin Gloria Pharmaceuticals","002437","심천","보건의료","생물공학 및 약품"
"Xizang Haisco Pharmaceutical A","002653","심천","보건의료","생물공학 및 약품"
"Tianjin Chase Sun Pharmaceutical Co","300026","심천","보건의료","기간 약품"
"Sunflower Pharma","002737","심천","보건의료","생물공학 및 약품"
"Heilongjiang ZBD Pharm","603567","상하이","보건의료","생물공학 및 약품"
"SonoScape Medical","300633","심천","보건의료","의료 장비와 용품"
"Jincheng Paper A","000820","심천","보건의료","생물공학 및 약품"
"Cisen  Pharma","603367","상하이","보건의료","생물공학 및 약품"
"Furen Pharm","600781","상하이","보건의료","생물공학 및 약품"
"Da An Gene A","002030","심천","보건의료","생물공학 및 약품"
"Guangzhou Wondfo Biotech Co Ltd","300482","심천","보건의료","생물공학 및 약품"
"Xin Jiang Health Industry","600090","상하이","보건의료","생물공학 및 약품"
"Zixin Pharm A","002118","심천","보건의료","생물공학 및 약품"
"Kingdomway Group A","002626","심천","보건의료","기간 약품"
"Yatai Pharm A","002370","심천","보건의료","생물공학 및 약품"
"Sinocare Inc","300298","심천","보건의료","의료 장비와 용품"
