"종목","기호","거래소","부문","산업"
"GL Pharm Tech","204840","KOSDAQ","보건의료","생물공학 및 약품"
"NanoEnTek","039860","KOSDAQ","보건의료","생물공학 및 약품"
"PCL","241820","KOSDAQ","보건의료","의료 장비와 용품"
"제일약품","002620","서울","보건의료","생물공학 및 약품"
"우리들제약","004720","서울","보건의료","생물공학 및 약품"
"IntroMedic","150840","KOSDAQ","보건의료","의료 장비와 용품"
"Asta Co","246720","KOSDAQ","보건의료","의료 장비와 용품"
"Choong Ang Vaccine Laboratory","072020","KOSDAQ","보건의료","생물공학 및 약품"
"DaebongLS","078140","KOSDAQ","보건의료","생물공학 및 약품"
"Green Cross Medical Science","142280","KOSDAQ","보건의료","생물공학 및 약품"
"종근당바이오","063160","서울","보건의료","생물공학 및 약품"
"KPX Lifescience","114450","KOSDAQ","보건의료","생물공학 및 약품"
"유유제약","000220","서울","보건의료","생물공학 및 약품"
"Korean Drug","014570","KOSDAQ","보건의료","생물공학 및 약품"
"Futurechem","220100","KOSDAQ","보건의료","생물공학 및 약품"
"Hwail Pharm","061250","KOSDAQ","보건의료","생물공학 및 약품"
"Anygen","196300","KOSDAQ","보건의료","생물공학 및 약품"
"Kukje Pharma","002720","서울","보건의료","기간 약품"
"L&K Biomed","156100","KOSDAQ","보건의료","의료 장비와 용품"
"Seoul Pharma","018680","KOSDAQ","보건의료","생물공학 및 약품"
"Sinil Pharmaceutical","012790","KOSDAQ","보건의료","생물공학 및 약품"
"Chem Tech Research","047920","KOSDAQ","보건의료","생물공학 및 약품"
"Young In Frontier","036180","KOSDAQ","보건의료","의료 장비와 용품"
"신흥","004080","서울","보건의료","의료 장비와 용품"
"Labgenomics","084650","KOSDAQ","보건의료","헬쓰케어 설비"
"Corentec","104540","KOSDAQ","보건의료","의료 장비와 용품"
"U&I","056090","KOSDAQ","보건의료","의료 장비와 용품"
"Hironic","149980","KOSDAQ","보건의료","의료 장비와 용품"
"Mediana","041920","KOSDAQ","보건의료","의료 장비와 용품"
"DR Tech","214680","KOSDAQ","보건의료","의료 장비와 용품"
"High Tech Pharm","106190","KOSDAQ","보건의료","생물공학 및 약품"
"Metabiomed","059210","KOSDAQ","보건의료","의료 장비와 용품"
"Seoulin Bioscience","038070","KOSDAQ","보건의료","생물공학 및 약품"
"KM","083550","KOSDAQ","보건의료","의료 장비와 용품"
"Daesung Microbiological Labs","036480","KOSDAQ","보건의료","생물공학 및 약품"
"Wonik","032940","KOSDAQ","보건의료","의료 장비와 용품"
"Genematrix","109820","KOSDAQ","보건의료","생물공학 및 약품"
"PJ Electronics","006140","KOSDAQ","보건의료","의료 장비와 용품"
"Solco Biomedical","043100","KOSDAQ","보건의료","의료 장비와 용품"
"DNA Link","127120","KOSDAQ","보건의료","생물공학 및 약품"
"우리들생명과학","118000","서울","보건의료","의료 장비와 용품"
"Jin Yang Pharmaceutical","007370","KOSDAQ","보건의료","생물공학 및 약품"
"WooGene B&G","018620","KOSDAQ","보건의료","생물공학 및 약품"
"Logos Biosystems","238120","KOSDAQ","보건의료","의료 장비와 용품"
"Cheil Bio","052670","KOSDAQ","보건의료","기간 약품"
"Eagle Veterinary Tech","044960","KOSDAQ","보건의료","생물공학 및 약품"
"Nibec","138610","KOSDAQ","보건의료","생물공학 및 약품"
"CU Medical Systems","115480","KOSDAQ","보건의료","의료 장비와 용품"
"Osteonic","226400","KOSDAQ","보건의료","의료 장비와 용품"
"Mek ICS","058110","KOSDAQ","보건의료","의료 장비와 용품"
"Celltrion","068270","서울","보건의료","생물공학 및 약품"
"Samsung Biologics","207940","서울","보건의료","생물공학 및 약품"
"Celltrion HealthCare","091990","KOSDAQ","보건의료","생물공학 및 약품"
"SillaJen","215600","KOSDAQ","보건의료","생물공학 및 약품"
"한미사이언스","008930","서울","보건의료","생물공학 및 약품"
"한미약품","128940","서울","보건의료","생물공학 및 약품"
"Medy-Tox","086900","KOSDAQ","보건의료","생물공학 및 약품"
"ViroMed","084990","KOSDAQ","보건의료","생물공학 및 약품"
"Celltrion Pharm","068760","KOSDAQ","보건의료","생물공학 및 약품"
"유한양행","000100","서울","보건의료","생물공학 및 약품"
"Hugel","145020","KOSDAQ","보건의료","생물공학 및 약품"
"녹십자","006280","서울","보건의료","생물공학 및 약품"
"대웅제약","069620","서울","보건의료","생물공학 및 약품"
"Komipharm Intl","041960","KOSDAQ","보건의료","생물공학 및 약품"
"Genexine","095700","KOSDAQ","보건의료","생물공학 및 약품"
"녹십자홀딩스","005250","서울","보건의료","생물공학 및 약품"
"한올바이오파마","009420","서울","보건의료","생물공학 및 약품"
"영진약품","003520","서울","보건의료","생물공학 및 약품"
"Chong Kun Dang Pharma","185750","서울","보건의료","생물공학 및 약품"
"부광약품","003000","서울","보건의료","생물공학 및 약품"
"대웅","003090","서울","보건의료","생물공학 및 약품"
"Medipost","078160","KOSDAQ","보건의료","헬쓰케어 설비"
"Chabiotech","085660","KOSDAQ","보건의료","생물공학 및 약품"
"Kolon Life Science","102940","KOSDAQ","보건의료","기간 약품"
"Caregen","214370","KOSDAQ","보건의료","생물공학 및 약품"
"동아에스티","170900","서울","보건의료","기간 약품"
"KolmarBNH","200130","KOSDAQ","보건의료","생물공학 및 약품"
"파미셀","005690","서울","보건의료","생물공학 및 약품"
"Seegene","096530","KOSDAQ","보건의료","생물공학 및 약품"
"Dentium","145720","서울","보건의료","헬쓰케어 설비"
"Sam Chun Dang Pharm","000250","KOSDAQ","보건의료","생물공학 및 약품"
"ST Pharm","237690","KOSDAQ","보건의료","생물공학 및 약품"
"JW중외제약","001060","서울","보건의료","기간 약품"
"동아쏘시오홀딩스","000640","서울","보건의료","생물공학 및 약품"
"Anterogen","065660","KOSDAQ","보건의료","생물공학 및 약품"
"일양약품","007570","서울","보건의료","생물공학 및 약품"
"Osstem Implant","048260","KOSDAQ","보건의료","의료 장비와 용품"
"Huons Global","084110","KOSDAQ","보건의료","기간 약품"
"CMG Pharmaceutical","058820","KOSDAQ","보건의료","생물공학 및 약품"
"Huons","243070","KOSDAQ","보건의료","생물공학 및 약품"
"InBody","041830","KOSDAQ","보건의료","의료 장비와 용품"
"Dio","039840","KOSDAQ","보건의료","의료 장비와 용품"
"iNtRON Biotechnology","048530","KOSDAQ","보건의료","생물공학 및 약품"
"Enzychem Lifesciences","183490","KOSDAQ","보건의료","생물공학 및 약품"
"Amicogen","092040","KOSDAQ","보건의료","생물공학 및 약품"
"Oscotec","039200","KOSDAQ","보건의료","기간 약품"
"Green Cross Lab","144510","KOSDAQ","보건의료","헬쓰케어 설비"
"Jeil Pharma","271980","서울","보건의료","생물공학 및 약품"
"Crystal Genomics","083790","KOSDAQ","보건의료","생물공학 및 약품"
"LegoChem Biosciences","141080","KOSDAQ","보건의료","생물공학 및 약품"
"Dongkook Pharmaceutical","086450","KOSDAQ","보건의료","기간 약품"
"삼진제약","005500","서울","보건의료","생물공학 및 약품"
"Value Added Tech","043150","KOSDAQ","보건의료","의료 장비와 용품"
"Pharma Reaserch Products","214450","KOSDAQ","보건의료","생물공학 및 약품"
"Lutronic","085370","KOSDAQ","보건의료","의료 장비와 용품"
"Dae Hwa Pharm","067080","KOSDAQ","보건의료","기간 약품"
"JW홀딩스","096760","서울","보건의료","기간 약품"
"Il Dong Pharma","249420","서울","보건의료","생물공학 및 약품"
"보령제약","003850","서울","보건의료","생물공학 및 약품"
"Macrogen","038290","KOSDAQ","보건의료","생물공학 및 약품"
"Theragen Etex","066700","KOSDAQ","보건의료","기간 약품"
"한독","002390","서울","보건의료","기간 약품"
"Peptron","087010","KOSDAQ","보건의료","생물공학 및 약품"
"Nutri Biotech","222040","KOSDAQ","보건의료","생물공학 및 약품"
"ATGen","182400","KOSDAQ","보건의료","생물공학 및 약품"
"Tego Science","191420","KOSDAQ","보건의료","생물공학 및 약품"
"환인제약","016580","서울","보건의료","생물공학 및 약품"
"광동제약","009290","서울","보건의료","생물공학 및 약품"
"신풍제약","019170","서울","보건의료","생물공학 및 약품"
"Cell Biotech","049960","KOSDAQ","보건의료","생물공학 및 약품"
"Interojo","119610","KOSDAQ","보건의료","의료 장비와 용품"
"유나이티드제약","033270","서울","보건의료","생물공학 및 약품"
"Mezzion Pharma","140410","KOSDAQ","보건의료","생물공학 및 약품"
"Boditech Med","206640","KOSDAQ","보건의료","의료 장비와 용품"
"Humedix","200670","KOSDAQ","보건의료","생물공학 및 약품"
"Jw Life Science","234080","서울","보건의료","생물공학 및 약품"
"Naturalendo Tech","168330","KOSDAQ","보건의료","생물공학 및 약품"
"I Sens","099190","KOSDAQ","보건의료","의료 장비와 용품"
"이연제약","102460","서울","보건의료","생물공학 및 약품"
"Vieworks","100120","KOSDAQ","보건의료","의료 장비와 용품"
"DongKoo Bio Pharma","006620","KOSDAQ","보건의료","생물공학 및 약품"
"대원제약","003220","서울","보건의료","생물공학 및 약품"
"AbClon Inc","174900","KOSDAQ","보건의료","생물공학 및 약품"
"MG Med","180400","KOSDAQ","보건의료","생물공학 및 약품"
"Binex","053030","KOSDAQ","보건의료","생물공학 및 약품"
"종근당","001630","서울","보건의료","생물공학 및 약품"
"Kyongbo Pharmaceutical Co Ltd","214390","서울","보건의료","생물공학 및 약품"
"슈넬생명과학","003060","서울","보건의료","기간 약품"
"JW Shinyak","067290","KOSDAQ","보건의료","생물공학 및 약품"
"Alvogen Korea","002250","서울","보건의료","생물공학 및 약품"
"동화약품","000020","서울","보건의료","기간 약품"
"Isu Abxis","086890","KOSDAQ","보건의료","생물공학 및 약품"
"Curexo","060280","KOSDAQ","보건의료","의료 장비와 용품"
"Panagene","046210","KOSDAQ","보건의료","생물공학 및 약품"
"Kyungdong Pharm","011040","KOSDAQ","보건의료","기간 약품"
"JVM","054950","KOSDAQ","보건의료","의료 장비와 용품"
"Alteogen","196170","KOSDAQ","보건의료","생물공학 및 약품"
"Rayence","228850","KOSDAQ","보건의료","의료 장비와 용품"
"일성신약","003120","서울","보건의료","기간 약품"
"Hans Biomed","042520","KOSDAQ","보건의료","의료 장비와 용품"
